timestamp,joint_name,effort_raw,current_mA,estimated_torque_Nm
2025-05-21 18:07:56.228534,l_sho_pitch,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.228534,l_sho_roll,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.228534,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.228534,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.228534,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.228534,r_hip_pitch,-0.2069489630001927,-0.56,-0.0006
2025-05-21 18:07:56.228534,r_hip_roll,-0.5073587480004724,-1.36,-0.0014
2025-05-21 18:07:56.228534,r_hip_yaw,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.228534,r_knee,0.23365205500021755,0.63,0.0006
2025-05-21 18:07:56.228534,r_sho_pitch,0.020027319000018647,0.05,0.0001
2025-05-21 18:07:56.228534,r_sho_roll,0.13351546000012432,0.36,0.0004
2025-05-21 18:07:56.236614,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.236614,head_tilt,-0.013351546000012432,-0.04,-0.0
2025-05-21 18:07:56.236614,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.236614,l_ank_roll,0.09346082200008701,0.25,0.0003
2025-05-21 18:07:56.236614,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.236614,l_hip_pitch,0.4138979260003854,1.11,0.0011
2025-05-21 18:07:56.236614,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.236614,l_hip_yaw,0.006675773000006216,0.02,0.0
2025-05-21 18:07:56.236614,l_knee,-0.006675773000006216,-0.02,-0.0
2025-05-21 18:07:56.236614,l_sho_pitch,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.236614,l_sho_roll,-0.2136247360001989,-0.57,-0.0006
2025-05-21 18:07:56.236614,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.236614,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.236614,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.236614,r_hip_pitch,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.236614,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
